id,eventID,eventDate,geodeticDatum,countryCode,locationID,eventRemarks,decimalLatitude,decimalLongitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-03-31T13:21:00UTC,Bar_Harbor_Town_Pier_22D_2011-03-31T13:21:00UTC,2011-03-31T13:21:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,All dominant species rare. Skeletonema spp. was species #3.|Secchi disk hit bottom at 5.4m. Wind Force 1.,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-03-31T16:10:00UTC,Bass_Harbor_21B_2011-03-31T16:10:00UTC,2011-03-31T16:09:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,Dredging Equipment moved to far side of the harbor|NA,44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bass_Harbor_21B_2011-04-04T14:15:00UTC,Bass_Harbor_21B_2011-04-04T14:15:00UTC,2011-04-04T14:15:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-04-30T13:30:00UTC,Bar_Harbor_Town_Pier_22D_2011-04-30T13:30:00UTC,2011-04-30T13:30:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Nearby contruction, discharge into the bay",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-05-04T13:28:00UTC,Bar_Harbor_Town_Pier_22D_2011-05-04T13:28:00UTC,2011-05-04T13:27:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"All species rare.|Only one DO bottle measured, because precipitate in bottle #2 didn't dissolve completely.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-05-09T13:40:00UTC,Bass_Harbor_21B_2011-05-09T13:40:00UTC,2011-05-09T13:39:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-05-11T19:28:00UTC,Bar_Harbor_Town_Pier_22D_2011-05-11T19:28:00UTC,2011-05-11T19:27:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Fragilaria DS #3.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-05-21T18:35:00UTC,Bass_Harbor_21B_2011-05-21T18:35:00UTC,2011-05-21T18:35:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|used D. O. meter",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-05-21T20:40:00UTC,Bar_Harbor_Town_Pier_22D_2011-05-21T20:40:00UTC,2011-05-21T20:39:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"all species rare, found one Alexandrium outside of the .2 ml sample--took photographs|used D.O. meter",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-05-30T14:55:00UTC,Bass_Harbor_21B_2011-05-30T14:55:00UTC,2011-05-30T14:55:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,All species rare|NA,44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-05-31T20:00:00UTC,MDIBL_Dock_22G_2011-05-31T20:00:00UTC,2011-05-31T19:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Transparecy: Secchi disk hit bottom",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-06-03T14:10:00UTC,Bar_Harbor_Town_Pier_22D_2011-06-03T14:10:00UTC,2011-06-03T14:10:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-06-08T18:45:00UTC,Bass_Harbor_21B_2011-06-08T18:45:00UTC,2011-06-08T18:45:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-06-09T17:45:00UTC,MDIBL_Dock_22G_2011-06-09T17:45:00UTC,2011-06-09T17:44:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-06-09T20:00:00UTC,Bar_Harbor_Town_Pier_22D_2011-06-09T20:00:00UTC,2011-06-09T19:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Thalassiosira Common. Pseudo-nitzschia present. Cylindrotheca rare. Pseudonitzschia too numerous to count, not zero.|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-06-13T14:40:00UTC,Bass_Harbor_21B_2011-06-13T14:40:00UTC,2011-06-13T14:39:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-06-13T18:00:00UTC,MDIBL_Dock_22G_2011-06-13T18:00:00UTC,2011-06-13T18:00:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Pseudonitzchia to numerous to count|Transparancy hit bottom at 2.7,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-06-16T17:25:00UTC,Bass_Harbor_21B_2011-06-16T17:25:00UTC,2011-06-16T17:24:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,Pseudonitzchia to numerous to count|NA,44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-06-18T17:33:00UTC,Bar_Harbor_Town_Pier_22D_2011-06-18T17:33:00UTC,2011-06-18T17:32:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Pseudonitzschia TNTC/Present, not zero. Thalassiosira rare. Dinophysis rare.|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-06-21T18:05:00UTC,Bass_Harbor_21B_2011-06-21T18:05:00UTC,2011-06-21T18:04:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-06-24T14:14:00UTC,MDIBL_Dock_22G_2011-06-24T14:14:00UTC,2011-06-24T14:14:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,D.O. 3: 8.7|Transparency disk hit bottom >3.3meters,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-06-26T21:55:00UTC,Bar_Harbor_Town_Pier_22D_2011-06-26T21:55:00UTC,2011-06-26T21:54:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,All species rare.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-06-29T13:55:00UTC,Bar_Harbor_Town_Pier_22D_2011-06-29T13:55:00UTC,2011-06-29T13:54:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Some of the Dinophysis looked worn out… the case was intact but the specimen was not healthy. In some cases, there were no visible organelles inside the outer case|thin film of oil on water's surface. The weather was foggy. D.O. 3: 8.5, Ascending Transp: 2.90 m Descending Transp: 3.45 m",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-07-01T15:40:00UTC,Bass_Harbor_21B_2011-07-01T15:40:00UTC,2011-07-01T15:40:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-07-01T18:25:00UTC,MDIBL_Dock_22G_2011-07-01T18:25:00UTC,2011-07-01T18:24:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"DO 3: 8.2, There were many dinoflagellates. We counted 6 Alexandrium, but there were many look-alike phytoplankton in the sample.One Alexandrium-like phytoplankton was nearly always ""paired"" with a grayish Protoperidinium-like spp. (see photos)|Trillium volunteered today.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-07-07T03:59:59UTC,Bass_Harbor_21B_2011-07-07T03:59:59UTC,2011-07-07T03:59:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-07-08T17:35:00UTC,MDIBL_Dock_22G_2011-07-08T17:35:00UTC,2011-07-08T17:35:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|D.O bottles were jostled before they were fixed.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-07-10T21:40:00UTC,Bar_Harbor_Town_Pier_22D_2011-07-10T21:40:00UTC,2011-07-10T21:40:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Dinophysis Rare. Dactyliosolen spp. Rare. Cylindrotheca Rare.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-07-14T15:58:00UTC,Bass_Harbor_21B_2011-07-14T15:58:00UTC,2011-07-14T15:58:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-07-15T17:21:00UTC,MDIBL_Dock_22G_2011-07-15T17:21:00UTC,2011-07-15T17:21:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-07-16T14:37:00UTC,Bar_Harbor_Town_Pier_22D_2011-07-16T14:37:00UTC,2011-07-16T14:37:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,All phytoplankton rare. Dominant species 1: Dactylisolen spp. Dominant species 2: Licmophora spp.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-07-19T17:44:00UTC,Bass_Harbor_21B_2011-07-19T17:44:00UTC,2011-07-19T17:44:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-07-22T17:05:00UTC,MDIBL_Dock_22G_2011-07-22T17:05:00UTC,2011-07-22T17:05:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,We had to redo the DO because one bottle in the first batch wouldn't clear.|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-07-24T21:27:00UTC,Bar_Harbor_Town_Pier_22D_2011-07-24T21:27:00UTC,2011-07-24T21:27:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,other: Licmophora|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-07-29T15:30:00UTC,Bass_Harbor_21B_2011-07-29T15:30:00UTC,2011-07-29T15:29:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-07-29T17:12:00UTC,MDIBL_Dock_22G_2011-07-29T17:12:00UTC,2011-07-29T17:12:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,DO took a while to settle; this may explain the difference in levels.|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-07-31T15:03:00UTC,Bar_Harbor_Town_Pier_22D_2011-07-31T15:03:00UTC,2011-07-31T15:02:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-08-04T17:51:00UTC,Bass_Harbor_21B_2011-08-04T17:51:00UTC,2011-08-04T17:51:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-08-04T19:15:00UTC,MDIBL_Dock_22G_2011-08-04T19:15:00UTC,2011-08-04T19:14:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,No second D.O test taken.|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-08-06T20:07:00UTC,Bar_Harbor_Town_Pier_22D_2011-08-06T20:07:00UTC,2011-08-06T20:06:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,All dominant species rare.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-08-11T14:50:00UTC,Bass_Harbor_21B_2011-08-11T14:50:00UTC,2011-08-11T14:50:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,All dominant species were Rare|NA,44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-08-12T13:00:00UTC,MDIBL_Dock_22G_2011-08-12T13:00:00UTC,2011-08-12T13:00:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-08-18T16:45:00UTC,Bass_Harbor_21B_2011-08-18T16:45:00UTC,2011-08-18T16:45:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-08-18T18:04:00UTC,Bar_Harbor_Town_Pier_22D_2011-08-18T18:04:00UTC,2011-08-18T18:04:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,TNTC= pseudonitzchia|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2011-08-19T17:00:00UTC,MDIBL_Dock_22G_2011-08-19T17:00:00UTC,2011-08-19T16:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2011-08-23T18:58:00UTC,MDIBL_Dock_22G_2011-08-23T18:58:00UTC,2011-08-23T18:58:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Pseudonitzchia 75% Scrupsiella 1-10%|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-08-25T13:15:00UTC,Bass_Harbor_21B_2011-08-25T13:15:00UTC,2011-08-25T13:14:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bass_Harbor_21B_2011-08-30T16:00:00UTC,Bass_Harbor_21B_2011-08-30T16:00:00UTC,2011-08-30T16:00:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-09-08T16:00:00UTC,MDIBL_Dock_22G_2011-09-08T16:00:00UTC,2011-09-08T16:00:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|The transparecy secchi disc was still visible when it hit the bottom.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-09-09T14:20:00UTC,Bass_Harbor_21B_2011-09-09T14:20:00UTC,2011-09-09T14:19:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-09-09T19:45:00UTC,Bar_Harbor_Town_Pier_22D_2011-09-09T19:45:00UTC,2011-09-09T19:45:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Pseudonitzchia were TNTC|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-09-10T03:59:59UTC,Bass_Harbor_21B_2011-09-10T03:59:59UTC,2011-09-10T03:59:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|water was oily",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bass_Harbor_21B_2011-09-13T17:40:00UTC,Bass_Harbor_21B_2011-09-13T17:40:00UTC,2011-09-13T17:39:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-09-16T17:43:00UTC,MDIBL_Dock_22G_2011-09-16T17:43:00UTC,2011-09-16T17:42:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-09-16T18:17:00UTC,Bar_Harbor_Town_Pier_22D_2011-09-16T18:17:00UTC,2011-09-16T18:17:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-09-23T13:00:00UTC,Bass_Harbor_21B_2011-09-23T13:00:00UTC,2011-09-23T13:00:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-09-24T18:15:00UTC,MDIBL_Dock_22G_2011-09-24T18:15:00UTC,2011-09-24T18:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|low tide on Saturday",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-09-26T17:33:00UTC,Bar_Harbor_Town_Pier_22D_2011-09-26T17:33:00UTC,2011-09-26T17:32:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Pseudonitzchia too numerous to count.|Transparency > 3.35 to bottom.,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-09-27T15:25:00UTC,Bass_Harbor_21B_2011-09-27T15:25:00UTC,2011-09-27T15:24:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2011-09-27T16:15:00UTC,MDIBL_Dock_22G_2011-09-27T16:15:00UTC,2011-09-27T16:14:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Samples collected by MDI High School and CEHL|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-10-05T19:15:00UTC,Bass_Harbor_21B_2011-10-05T19:15:00UTC,2011-10-05T19:14:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-10-07T15:15:00UTC,Bar_Harbor_Town_Pier_22D_2011-10-07T15:15:00UTC,2011-10-07T15:15:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|transparency: 4.4 to bottom.",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2011-10-07T16:30:00UTC,MDIBL_Dock_22G_2011-10-07T16:30:00UTC,2011-10-07T16:30:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Transparency: 3.15 to bottom.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-10-11T17:00:00UTC,Bass_Harbor_21B_2011-10-11T17:00:00UTC,2011-10-11T16:59:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-10-14T14:45:00UTC,Bar_Harbor_Town_Pier_22D_2011-10-14T14:45:00UTC,2011-10-14T14:44:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Transparency: 5.3 to bottom",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2011-10-14T18:00:00UTC,MDIBL_Dock_22G_2011-10-14T18:00:00UTC,2011-10-14T18:00:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-10-18T17:40:00UTC,Bass_Harbor_21B_2011-10-18T17:40:00UTC,2011-10-18T17:39:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-10-20T15:00:00UTC,Bar_Harbor_Town_Pier_22D_2011-10-20T15:00:00UTC,2011-10-20T15:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|Transparency 3.1 to bottom",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2011-10-20T19:08:00UTC,MDIBL_Dock_22G_2011-10-20T19:08:00UTC,2011-10-20T19:07:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Secchi disc hit bottom at 5 feet during transparency and was still visible.",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2011-10-25T15:05:00UTC,Bass_Harbor_21B_2011-10-25T15:05:00UTC,2011-10-25T15:04:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-10-28T14:50:00UTC,Bar_Harbor_Town_Pier_22D_2011-10-28T14:50:00UTC,2011-10-28T14:50:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"NA|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2011-11-13T17:58:00UTC,Bar_Harbor_Town_Pier_22D_2011-11-13T17:58:00UTC,2011-11-13T17:57:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Lots of Rodifera|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-04-09T19:00:00UTC,Bar_Harbor_Town_Pier_22D_2012-04-09T19:00:00UTC,2012-04-09T19:00:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Phaeocystis is common|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-04-18T14:05:00UTC,Bar_Harbor_Town_Pier_22D_2012-04-18T14:05:00UTC,2012-04-18T14:05:00Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Phaeocystis is common.|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-04-26T19:15:00UTC,Bar_Harbor_Town_Pier_22D_2012-04-26T19:15:00UTC,2012-04-26T19:14:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Phaeocystis amd Chaetoceros are common|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2012-05-03T14:00:00UTC,MDIBL_Dock_22G_2012-05-03T14:00:00UTC,2012-05-03T13:59:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Nitzchia is common. Cylindrotheca is present. Chaetoceros, Skeletonema, Pseudonitzchia, Prorocentrum lima are rare.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2012-05-11T19:30:00UTC,MDIBL_Dock_22G_2012-05-11T19:30:00UTC,2012-05-11T19:30:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,each of the dominant species are common   --Date e-mailed to DMR cannot be right!|NA,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bernard_21B_2012-05-16T13:55:00UTC,Bernard_21B_2012-05-16T13:55:00UTC,2012-05-16T13:54:59Z,EPSG:4326 WGS84,US,Bernard_21B,Dominant 1 and 2 are rare|NA,44.24062188,-68.35163709,0.5,1,15
MDIBL-habs_MDIBL_Dock_22G_2012-05-17T13:40:00UTC,MDIBL_Dock_22G_2012-05-17T13:40:00UTC,2012-05-17T13:39:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"Pseudonitzchia and Chaetoceros are abundant, Nitzchia and Thalassiosira are common.|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2012-05-23T16:55:00UTC,Bass_Harbor_21B_2012-05-23T16:55:00UTC,2012-05-23T16:54:59Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
MDIBL-habs_MDIBL_Dock_22G_2012-05-24T15:15:00UTC,MDIBL_Dock_22G_2012-05-24T15:15:00UTC,2012-05-24T15:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"PSP-positive, ASP-negative|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-05-24T17:20:00UTC,Bar_Harbor_Town_Pier_22D_2012-05-24T17:20:00UTC,2012-05-24T17:19:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"PSP-negative, ASP-negative|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-05-31T15:34:00UTC,Bar_Harbor_Town_Pier_22D_2012-05-31T15:34:00UTC,2012-05-31T15:33:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"Pseudonitzschia: 11-50%, Dinophysis: 1-10%|Hit bottom for transparency",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2012-05-31T19:15:00UTC,MDIBL_Dock_22G_2012-05-31T19:15:00UTC,2012-05-31T19:14:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,Pseudonitzschia: 11-50 %|Hit bottom for transparency,44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-06-06T03:59:59UTC,Bar_Harbor_Town_Pier_22D_2012-06-06T03:59:59UTC,2012-06-06T03:59:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,"PSP test negative, Chaetocerous socialis, Abundant, Alexadrium, Dinophysis, Rare|NA",44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2012-06-08T19:10:00UTC,MDIBL_Dock_22G_2012-06-08T19:10:00UTC,2012-06-08T19:09:59Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|Got another DO, not included in average",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bar_Harbor_Town_Pier_22D_2012-06-11T18:32:00UTC,Bar_Harbor_Town_Pier_22D_2012-06-11T18:32:00UTC,2012-06-11T18:31:59Z,EPSG:4326 WGS84,US,Bar_Harbor_Town_Pier_22D,Pseudonitzchia is common (11-50%)|NA,44.402771,-68.202588,0.5,1,5
MDIBL-habs_MDIBL_Dock_22G_2012-06-14T14:15:00UTC,MDIBL_Dock_22G_2012-06-14T14:15:00UTC,2012-06-14T14:15:00Z,EPSG:4326 WGS84,US,MDIBL_Dock_22G,"NA|NA",44.39152,-68.192764,0.5,1,5
MDIBL-habs_Bass_Harbor_21B_2012-06-15T13:20:00UTC,Bass_Harbor_21B_2012-06-15T13:20:00UTC,2012-06-15T13:20:00Z,EPSG:4326 WGS84,US,Bass_Harbor_21B,"NA|NA",44.2347384,-68.34908401,0.5,1,200
